video_id,video_path,start_time,end_time,start_seconds,end_seconds,raw_duration_seconds,expected_duration_seconds,too_long,too_short
YW_WILTY_EP44_truth1,data/raw/dolos/videos/YW_WILTY_EP44_truth1.mp4,7:19,7:29,439,449,10.12,10,False,False
YW_WILTY_EP44_truth10,data/raw/dolos/videos/YW_WILTY_EP44_truth10.mp4,16:44,16:48,1004,1008,4.12,4,False,False
YW_WILTY_EP44_truth11,data/raw/dolos/videos/YW_WILTY_EP44_truth11.mp4,23:12,23:16,1392,1396,4.08,4,False,False
YW_WILTY_EP44_truth12,data/raw/dolos/videos/YW_WILTY_EP44_truth12.mp4,23:38,23:47,1418,1427,9.04,9,False,False
YW_WILTY_EP44_truth13,data/raw/dolos/videos/YW_WILTY_EP44_truth13.mp4,24:16,24:22,1456,1462,6.08,6,False,False
YW_WILTY_EP44_truth14,data/raw/dolos/videos/YW_WILTY_EP44_truth14.mp4,25:49,25:53,1549,1553,4.12,4,False,False
YW_WILTY_EP44_truth15,data/raw/dolos/videos/YW_WILTY_EP44_truth15.mp4,25:58,26:08,1558,1568,10.04,10,False,False
YW_WILTY_EP44_truth2,data/raw/dolos/videos/YW_WILTY_EP44_truth2.mp4,7:49,7:53,469,473,4.04,4,False,False
YW_WILTY_EP44_truth3,data/raw/dolos/videos/YW_WILTY_EP44_truth3.mp4,10:42,10:45,642,645,3.04,3,False,False
YW_WILTY_EP44_truth4,data/raw/dolos/videos/YW_WILTY_EP44_truth4.mp4,14:15,14:21,855,861,6.04,6,False,False
YW_WILTY_EP44_truth5,data/raw/dolos/videos/YW_WILTY_EP44_truth5.mp4,15:06,15:13,906,913,7.12,7,False,False
YW_WILTY_EP44_truth6,data/raw/dolos/videos/YW_WILTY_EP44_truth6.mp4,15:29,15:32,929,932,3.08,3,False,False
YW_WILTY_EP44_truth7,data/raw/dolos/videos/YW_WILTY_EP44_truth7.mp4,15:41,15:48,941,948,7.04,7,False,False
YW_WILTY_EP44_truth8,data/raw/dolos/videos/YW_WILTY_EP44_truth8.mp4,15:54,15:57,954,957,3.08,3,False,False
YW_WILTY_EP44_truth9,data/raw/dolos/videos/YW_WILTY_EP44_truth9.mp4,16:26,16:30,986,990,4.04,4,False,False
YW_WILTY_EP45_lie1,data/raw/dolos/videos/YW_WILTY_EP45_lie1.mp4,6:21,6:24,381,384,3.12,3,False,False
YW_WILTY_EP45_lie10,data/raw/dolos/videos/YW_WILTY_EP45_lie10.mp4,14:30,14:37,870,877,7.08,7,False,False
YW_WILTY_EP45_lie11,data/raw/dolos/videos/YW_WILTY_EP45_lie11.mp4,15:15,15:18,915,918,3.04,3,False,False
YW_WILTY_EP45_lie12,data/raw/dolos/videos/YW_WILTY_EP45_lie12.mp4,15:37,15:43,937,943,6.12,6,False,False
YW_WILTY_EP45_lie13,data/raw/dolos/videos/YW_WILTY_EP45_lie13.mp4,15:56,16:01,956,961,5.08,5,False,False
YW_WILTY_EP45_lie14,data/raw/dolos/videos/YW_WILTY_EP45_lie14.mp4,17:44,17:52,1064,1072,8.04,8,False,False
YW_WILTY_EP45_lie15,data/raw/dolos/videos/YW_WILTY_EP45_lie15.mp4,17:57,18:05,1077,1085,8.08,8,False,False
YW_WILTY_EP45_lie16,data/raw/dolos/videos/YW_WILTY_EP45_lie16.mp4,18:08,18:16,1088,1096,8.12,8,False,False
YW_WILTY_EP45_lie17,data/raw/dolos/videos/YW_WILTY_EP45_lie17.mp4,18:44,18:47,1124,1127,3.08,3,False,False
YW_WILTY_EP45_lie18,data/raw/dolos/videos/YW_WILTY_EP45_lie18.mp4,18:53,18:57,1133,1137,4.12,4,False,False
YW_WILTY_EP45_lie19,data/raw/dolos/videos/YW_WILTY_EP45_lie19.mp4,19:19,19:24,1159,1164,5.04,5,False,False
YW_WILTY_EP45_lie2,data/raw/dolos/videos/YW_WILTY_EP45_lie2.mp4,6:26,6:29,386,389,3.08,3,False,False
YW_WILTY_EP45_lie3,data/raw/dolos/videos/YW_WILTY_EP45_lie3.mp4,6:41,6:46,401,406,5.08,5,False,False
YW_WILTY_EP45_lie4,data/raw/dolos/videos/YW_WILTY_EP45_lie4.mp4,6:50,6:57,410,417,7.12,7,False,False
YW_WILTY_EP45_lie5,data/raw/dolos/videos/YW_WILTY_EP45_lie5.mp4,7:25,7:31,445,451,6.12,6,False,False
YW_WILTY_EP45_lie6,data/raw/dolos/videos/YW_WILTY_EP45_lie6.mp4,7:35,7:38,455,458,3.08,3,False,False
YW_WILTY_EP45_lie7,data/raw/dolos/videos/YW_WILTY_EP45_lie7.mp4,8:01,8:06,481,486,5.04,5,False,False
YW_WILTY_EP45_lie8,data/raw/dolos/videos/YW_WILTY_EP45_lie8.mp4,8:19,8:24,499,504,5.04,5,False,False
YW_WILTY_EP45_lie9,data/raw/dolos/videos/YW_WILTY_EP45_lie9.mp4,14:14,14:17,854,857,3.04,3,False,False
YW_WILTY_EP45_truth1,data/raw/dolos/videos/YW_WILTY_EP45_truth1.mp4,3:12,3:16,192,196,4.12,4,False,False
YW_WILTY_EP45_truth2,data/raw/dolos/videos/YW_WILTY_EP45_truth2.mp4,10:15,10:20,615,620,5.04,5,False,False
YW_WILTY_EP45_truth3,data/raw/dolos/videos/YW_WILTY_EP45_truth3.mp4,10:42,10:46,642,646,4.08,4,False,False
YW_WILTY_EP45_truth4,data/raw/dolos/videos/YW_WILTY_EP45_truth4.mp4,10:49,10:55,649,655,6.12,6,False,False
YW_WILTY_EP45_truth5,data/raw/dolos/videos/YW_WILTY_EP45_truth5.mp4,12:20,12:26,740,746,6.08,6,False,False
YW_WILTY_EP45_truth6,data/raw/dolos/videos/YW_WILTY_EP45_truth6.mp4,12:37,12:42,757,762,5.08,5,False,False
YW_WILTY_EP45_truth7,data/raw/dolos/videos/YW_WILTY_EP45_truth7.mp4,14:21,14:28,861,868,7.04,7,False,False
YW_WILTY_EP46_lie1,data/raw/dolos/videos/YW_WILTY_EP46_lie1.mp4,2:30,2:33,150,153,3.12,3,False,False
YW_WILTY_EP46_lie2,data/raw/dolos/videos/YW_WILTY_EP46_lie2.mp4,2:42,2:46,162,166,4.04,4,False,False
YW_WILTY_EP46_lie3,data/raw/dolos/videos/YW_WILTY_EP46_lie3.mp4,11:06,11:14,666,674,8.04,8,False,False
YW_WILTY_EP46_lie4,data/raw/dolos/videos/YW_WILTY_EP46_lie4.mp4,11:30,11:34,690,694,4.12,4,False,False
YW_WILTY_EP46_lie5,data/raw/dolos/videos/YW_WILTY_EP46_lie5.mp4,11:49,11:57,709,717,8.08,8,False,False
YW_WILTY_EP46_lie6,data/raw/dolos/videos/YW_WILTY_EP46_lie6.mp4,14:39,14:43,879,883,4.04,4,False,False
YW_WILTY_EP46_lie7,data/raw/dolos/videos/YW_WILTY_EP46_lie7.mp4,15:24,15:28,924,928,4.04,4,False,False
YW_WILTY_EP46_lie8,data/raw/dolos/videos/YW_WILTY_EP46_lie8.mp4,22:06,22:15,1326,1335,9.04,9,False,False
YW_WILTY_EP46_truth1,data/raw/dolos/videos/YW_WILTY_EP46_truth1.mp4,6:47,6:53,407,413,6.12,6,False,False
YW_WILTY_EP46_truth10,data/raw/dolos/videos/YW_WILTY_EP46_truth10.mp4,20:33,20:38,1233,1238,5.08,5,False,False
YW_WILTY_EP46_truth11,data/raw/dolos/videos/YW_WILTY_EP46_truth11.mp4,25:57,26:00,1557,1560,3.04,3,False,False
YW_WILTY_EP46_truth12,data/raw/dolos/videos/YW_WILTY_EP46_truth12.mp4,26:29,26:38,1589,1598,9.04,9,False,False
YW_WILTY_EP46_truth3,data/raw/dolos/videos/YW_WILTY_EP46_truth3.mp4,14:03,14:06,843,846,3.12,3,False,False
YW_WILTY_EP46_truth4,data/raw/dolos/videos/YW_WILTY_EP46_truth4.mp4,14:19,14:25,859,865,6.12,6,False,False
YW_WILTY_EP46_truth5,data/raw/dolos/videos/YW_WILTY_EP46_truth5.mp4,18:35,18:38,1115,1118,3.12,3,False,False
YW_WILTY_EP46_truth6,data/raw/dolos/videos/YW_WILTY_EP46_truth6.mp4,19:06,19:10,1146,1150,4.04,4,False,False
YW_WILTY_EP46_truth7,data/raw/dolos/videos/YW_WILTY_EP46_truth7.mp4,19:22,19:25,1162,1165,3.08,3,False,False
YW_WILTY_EP46_truth8,data/raw/dolos/videos/YW_WILTY_EP46_truth8.mp4,20:15,20:18,1215,1218,3.12,3,False,False
YW_WILTY_EP46_truth9,data/raw/dolos/videos/YW_WILTY_EP46_truth9.mp4,20:21,20:25,1221,1225,4.12,4,False,False
YW_WILTY_EP47_lie1,data/raw/dolos/videos/YW_WILTY_EP47_lie1.mp4,2:26,2:30,146,150,4.041992,4,False,False
YW_WILTY_EP47_lie10,data/raw/dolos/videos/YW_WILTY_EP47_lie10.mp4,11:50,11:53,710,713,3.083008,3,False,False
YW_WILTY_EP47_lie11,data/raw/dolos/videos/YW_WILTY_EP47_lie11.mp4,11:59,12:02,719,722,3.125,3,False,False
YW_WILTY_EP47_lie12,data/raw/dolos/videos/YW_WILTY_EP47_lie12.mp4,14:17,14:27,857,867,10.083008,10,False,False
YW_WILTY_EP47_lie13,data/raw/dolos/videos/YW_WILTY_EP47_lie13.mp4,14:32,14:39,872,879,7.125,7,False,False
YW_WILTY_EP47_lie14,data/raw/dolos/videos/YW_WILTY_EP47_lie14.mp4,15:17,15:22,917,922,5.083008,5,False,False
YW_WILTY_EP47_lie15,data/raw/dolos/videos/YW_WILTY_EP47_lie15.mp4,15:55,15:58,955,958,3.125,3,False,False
YW_WILTY_EP47_lie16,data/raw/dolos/videos/YW_WILTY_EP47_lie16.mp4,17:07,17:11,1027,1031,4.125,4,False,False
YW_WILTY_EP47_lie17,data/raw/dolos/videos/YW_WILTY_EP47_lie17.mp4,18:56,19,1136,1140,4.083984,4,False,False
YW_WILTY_EP47_lie18,data/raw/dolos/videos/YW_WILTY_EP47_lie18.mp4,19:03,19:07,1143,1147,4.041992,4,False,False
YW_WILTY_EP47_lie19,data/raw/dolos/videos/YW_WILTY_EP47_lie19.mp4,19:24,19:28,1164,1168,4.083333,4,False,False
YW_WILTY_EP47_lie2,data/raw/dolos/videos/YW_WILTY_EP47_lie2.mp4,4:42,4:45,282,285,3.083984,3,False,False
YW_WILTY_EP47_lie20,data/raw/dolos/videos/YW_WILTY_EP47_lie20.mp4,22:13,22:18,1333,1338,5.041016,5,False,False
YW_WILTY_EP47_lie3,data/raw/dolos/videos/YW_WILTY_EP47_lie3.mp4,5:14,5:19,314,319,5.041992,5,False,False
YW_WILTY_EP47_lie4,data/raw/dolos/videos/YW_WILTY_EP47_lie4.mp4,10,10:09,600,609,599.041992,9,True,False
YW_WILTY_EP47_lie5,data/raw/dolos/videos/YW_WILTY_EP47_lie5.mp4,10:12,10:18,612,618,6.125,6,False,False
YW_WILTY_EP47_lie6,data/raw/dolos/videos/YW_WILTY_EP47_lie6.mp4,10:32,10:35,632,635,3.041992,3,False,False
YW_WILTY_EP47_lie7,data/raw/dolos/videos/YW_WILTY_EP47_lie7.mp4,10:38,10:41,638,641,3.083984,3,False,False
YW_WILTY_EP47_lie8,data/raw/dolos/videos/YW_WILTY_EP47_lie8.mp4,10:53,11:02,653,662,9.083984,9,False,False
YW_WILTY_EP47_lie9,data/raw/dolos/videos/YW_WILTY_EP47_lie9.mp4,11:14,11:18,674,678,4.041992,4,False,False
YW_WILTY_EP47_truth1,data/raw/dolos/videos/YW_WILTY_EP47_truth1.mp4,6:30,6:33,390,393,3.083984,3,False,False
YW_WILTY_EP47_truth2,data/raw/dolos/videos/YW_WILTY_EP47_truth2.mp4,7:41,7:45,461,465,4.125,4,False,False
YW_WILTY_EP47_truth3,data/raw/dolos/videos/YW_WILTY_EP47_truth3.mp4,14:02,14:10,842,850,8.125,8,False,False
YW_WILTY_EP47_truth4,data/raw/dolos/videos/YW_WILTY_EP47_truth4.mp4,16:24,16:27,984,987,3.041016,3,False,False
YW_WILTY_EP47_truth5,data/raw/dolos/videos/YW_WILTY_EP47_truth5.mp4,16:45,16:48,1005,1008,3.041016,3,False,False
YW_WILTY_EP47_truth6,data/raw/dolos/videos/YW_WILTY_EP47_truth6.mp4,25:59,26:08,1559,1568,9.125,9,False,False
YW_WILTY_EP47_truth7,data/raw/dolos/videos/YW_WILTY_EP47_truth7.mp4,26:34,26:38,1594,1598,4.083984,4,False,False
YW_WILTY_EP48_lie1,data/raw/dolos/videos/YW_WILTY_EP48_lie1.mp4,8:34,8:37,514,517,3.12,3,False,False
YW_WILTY_EP48_lie10,data/raw/dolos/videos/YW_WILTY_EP48_lie10.mp4,16:06,16:13,966,973,7.08,7,False,False
YW_WILTY_EP48_lie11,data/raw/dolos/videos/YW_WILTY_EP48_lie11.mp4,21:05,21:08,1265,1268,3.12,3,False,False
YW_WILTY_EP48_lie2,data/raw/dolos/videos/YW_WILTY_EP48_lie2.mp4,9:13,9:18,553,558,5.08,5,False,False
YW_WILTY_EP48_lie3,data/raw/dolos/videos/YW_WILTY_EP48_lie3.mp4,12:14,12:18,734,738,4.16,4,False,False
YW_WILTY_EP48_lie4,data/raw/dolos/videos/YW_WILTY_EP48_lie4.mp4,12:20,12:23,740,743,3.12,3,False,False
YW_WILTY_EP48_lie5,data/raw/dolos/videos/YW_WILTY_EP48_lie5.mp4,12:46,12:50,766,770,4.2,4,False,False
YW_WILTY_EP48_lie6,data/raw/dolos/videos/YW_WILTY_EP48_lie6.mp4,13:39,13:43,819,823,4.12,4,False,False
YW_WILTY_EP48_lie7,data/raw/dolos/videos/YW_WILTY_EP48_lie7.mp4,15:16,15:20,916,920,4.12,4,False,False
YW_WILTY_EP48_lie8,data/raw/dolos/videos/YW_WILTY_EP48_lie8.mp4,15:24,15:27,924,927,3.24,3,False,False
YW_WILTY_EP48_lie9,data/raw/dolos/videos/YW_WILTY_EP48_lie9.mp4,15:53,16:02,953,962,9.16,9,False,False
YW_WILTY_EP48_truth1,data/raw/dolos/videos/YW_WILTY_EP48_truth1.mp4,2:29,2:33,149,153,4.04,4,False,False
YW_WILTY_EP48_truth2,data/raw/dolos/videos/YW_WILTY_EP48_truth2.mp4,3:27,3:30,207,210,3.04,3,False,False
YW_WILTY_EP48_truth3,data/raw/dolos/videos/YW_WILTY_EP48_truth3.mp4,3:59,4:03,239,243,4.08,4,False,False
YW_WILTY_EP48_truth4,data/raw/dolos/videos/YW_WILTY_EP48_truth4.mp4,5:34,5:40,334,340,6.12,6,False,False
YW_WILTY_EP48_truth5,data/raw/dolos/videos/YW_WILTY_EP48_truth5.mp4,5:59,6:02,359,362,3.04,3,False,False
YW_WILTY_EP48_truth6,data/raw/dolos/videos/YW_WILTY_EP48_truth6.mp4,6:16,6:20,376,380,4.12,4,False,False
YW_WILTY_EP48_truth7,data/raw/dolos/videos/YW_WILTY_EP48_truth7.mp4,6:26,6:30,386,390,4.08,4,False,False
YW_WILTY_EP48_truth8,data/raw/dolos/videos/YW_WILTY_EP48_truth8.mp4,16:41,16:45,1001,1005,4.08,4,False,False
YW_WILTY_EP48_truth9,data/raw/dolos/videos/YW_WILTY_EP48_truth9.mp4,17:14,17:17,1034,1037,3.2,3,False,False
YW_WILTY_EP49_lie1,data/raw/dolos/videos/YW_WILTY_EP49_lie1.mp4,11:22,11:25,682,685,3.12,3,False,False
YW_WILTY_EP49_lie2,data/raw/dolos/videos/YW_WILTY_EP49_lie2.mp4,15:08,15:18,908,918,10.08,10,False,False
YW_WILTY_EP49_lie3,data/raw/dolos/videos/YW_WILTY_EP49_lie3.mp4,15:22,15:29,922,929,7.16,7,False,False
YW_WILTY_EP49_lie4,data/raw/dolos/videos/YW_WILTY_EP49_lie4.mp4,16:19,16:23,979,983,4.04,4,False,False
YW_WILTY_EP49_lie5,data/raw/dolos/videos/YW_WILTY_EP49_lie5.mp4,16:33,16:38,993,998,5.12,5,False,False
YW_WILTY_EP49_lie6,data/raw/dolos/videos/YW_WILTY_EP49_lie6.mp4,21:06,21:12,1266,1272,6.24,6,False,False
YW_WILTY_EP49_lie7,data/raw/dolos/videos/YW_WILTY_EP49_lie7.mp4,21:43,21:47,1303,1307,4.04,4,False,False
YW_WILTY_EP49_lie8,data/raw/dolos/videos/YW_WILTY_EP49_lie8.mp4,22:25,22:33,1345,1353,8.04,8,False,False
YW_WILTY_EP49_truth1,data/raw/dolos/videos/YW_WILTY_EP49_truth1.mp4,2:20,2:25,140,145,5.08,5,False,False
YW_WILTY_EP49_truth10,data/raw/dolos/videos/YW_WILTY_EP49_truth10.mp4,25:00,25:07,1500,1507,7.24,7,False,False
YW_WILTY_EP49_truth11,data/raw/dolos/videos/YW_WILTY_EP49_truth11.mp4,25:14,25:22,1514,1522,8.12,8,False,False
YW_WILTY_EP49_truth12,data/raw/dolos/videos/YW_WILTY_EP49_truth12.mp4,25:40,25:43,1540,1543,3.04,3,False,False
YW_WILTY_EP49_truth13,data/raw/dolos/videos/YW_WILTY_EP49_truth13.mp4,25:57,26:00,1557,1560,3.16,3,False,False
YW_WILTY_EP49_truth14,data/raw/dolos/videos/YW_WILTY_EP49_truth14.mp4,26:03,26:07,1563,1567,4.24,4,False,False
YW_WILTY_EP49_truth2,data/raw/dolos/videos/YW_WILTY_EP49_truth2.mp4,2:43,2:47,163,167,4.16,4,False,False
YW_WILTY_EP49_truth3,data/raw/dolos/videos/YW_WILTY_EP49_truth3.mp4,2:51,3:01,171,181,10.12,10,False,False
YW_WILTY_EP49_truth4,data/raw/dolos/videos/YW_WILTY_EP49_truth4.mp4,4:19,4:22,259,262,3.08,3,False,False
YW_WILTY_EP49_truth5,data/raw/dolos/videos/YW_WILTY_EP49_truth5.mp4,7:46,7:50,466,470,4.08,4,False,False
YW_WILTY_EP49_truth6,data/raw/dolos/videos/YW_WILTY_EP49_truth6.mp4,14:54,15,894,900,6.04,6,False,False
YW_WILTY_EP49_truth7,data/raw/dolos/videos/YW_WILTY_EP49_truth7.mp4,18:54,19:02,1134,1142,8.04,8,False,False
YW_WILTY_EP49_truth8,data/raw/dolos/videos/YW_WILTY_EP49_truth8.mp4,19:08,19:18,1148,1158,10.12,10,False,False
YW_WILTY_EP49_truth9,data/raw/dolos/videos/YW_WILTY_EP49_truth9.mp4,19:23,19:28,1163,1168,5.08,5,False,False
YW_WILTY_EP50_lie1,data/raw/dolos/videos/YW_WILTY_EP50_lie1.mp4,2:11,2:14,131,134,3.08,3,False,False
YW_WILTY_EP50_lie10,data/raw/dolos/videos/YW_WILTY_EP50_lie10.mp4,10:59,11:05,659,665,6.24,6,False,False
YW_WILTY_EP50_lie11,data/raw/dolos/videos/YW_WILTY_EP50_lie11.mp4,11:20,11:23,680,683,3.24,3,False,False
YW_WILTY_EP50_lie12,data/raw/dolos/videos/YW_WILTY_EP50_lie12.mp4,11:27,11:31,687,691,4.08,4,False,False
YW_WILTY_EP50_lie13,data/raw/dolos/videos/YW_WILTY_EP50_lie13.mp4,11:50,11:53,710,713,3.08,3,False,False
YW_WILTY_EP50_lie14,data/raw/dolos/videos/YW_WILTY_EP50_lie14.mp4,12:06,12:13,726,733,7.12,7,False,False
YW_WILTY_EP50_lie15,data/raw/dolos/videos/YW_WILTY_EP50_lie15.mp4,12:17,12:25,737,745,8.24,8,False,False
YW_WILTY_EP50_lie2,data/raw/dolos/videos/YW_WILTY_EP50_lie2.mp4,2:18,2:22,138,142,4.08,4,False,False
YW_WILTY_EP50_lie3,data/raw/dolos/videos/YW_WILTY_EP50_lie3.mp4,2:29,2:38,149,158,9.16,9,False,False
YW_WILTY_EP50_lie4,data/raw/dolos/videos/YW_WILTY_EP50_lie4.mp4,2:52,2:55,172,175,3.16,3,False,False
YW_WILTY_EP50_lie5,data/raw/dolos/videos/YW_WILTY_EP50_lie5.mp4,3:29,3:38,209,218,9.08,9,False,False
YW_WILTY_EP50_lie6,data/raw/dolos/videos/YW_WILTY_EP50_lie6.mp4,3:42,3:46,222,226,4.04,4,False,False
YW_WILTY_EP50_lie7,data/raw/dolos/videos/YW_WILTY_EP50_lie7.mp4,10:04,10:07,604,607,3.12,3,False,False
YW_WILTY_EP50_lie8,data/raw/dolos/videos/YW_WILTY_EP50_lie8.mp4,10:21,10:26,621,626,5.08,5,False,False
YW_WILTY_EP50_lie9,data/raw/dolos/videos/YW_WILTY_EP50_lie9.mp4,10:33,10:36,633,636,3.12,3,False,False
YW_WILTY_EP50_truth1,data/raw/dolos/videos/YW_WILTY_EP50_truth1.mp4,5:10,5:16,310,316,6.08,6,False,False
YW_WILTY_EP50_truth10,data/raw/dolos/videos/YW_WILTY_EP50_truth10.mp4,15:55,15:59,955,959,4.2,4,False,False
YW_WILTY_EP50_truth11,data/raw/dolos/videos/YW_WILTY_EP50_truth11.mp4,20:25,20:28,1225,1228,3.08,3,False,False
YW_WILTY_EP50_truth12,data/raw/dolos/videos/YW_WILTY_EP50_truth12.mp4,23:15,23:20,1395,1400,5.08,5,False,False
YW_WILTY_EP50_truth13,data/raw/dolos/videos/YW_WILTY_EP50_truth13.mp4,23:33,23:36,1413,1416,3.16,3,False,False
YW_WILTY_EP50_truth14,data/raw/dolos/videos/YW_WILTY_EP50_truth14.mp4,23:49,23:53,1429,1433,4.24,4,False,False
YW_WILTY_EP50_truth15,data/raw/dolos/videos/YW_WILTY_EP50_truth15.mp4,23:58,24:03,1438,1443,5.08,5,False,False
YW_WILTY_EP50_truth2,data/raw/dolos/videos/YW_WILTY_EP50_truth2.mp4,5:57,6:03,357,363,6.12,6,False,False
YW_WILTY_EP50_truth3,data/raw/dolos/videos/YW_WILTY_EP50_truth3.mp4,6:07,6:12,367,372,5.04,5,False,False
YW_WILTY_EP50_truth4,data/raw/dolos/videos/YW_WILTY_EP50_truth4.mp4,6:15,6:18,375,378,3.2,3,False,False
YW_WILTY_EP50_truth5,data/raw/dolos/videos/YW_WILTY_EP50_truth5.mp4,6:39,6:43,399,403,4.2,4,False,False
YW_WILTY_EP50_truth6,data/raw/dolos/videos/YW_WILTY_EP50_truth6.mp4,10:12,10:16,612,616,4.04,4,False,False
YW_WILTY_EP50_truth7,data/raw/dolos/videos/YW_WILTY_EP50_truth7.mp4,14:49,14:53,889,893,4.16,4,False,False
YW_WILTY_EP50_truth8,data/raw/dolos/videos/YW_WILTY_EP50_truth8.mp4,15:35,15:38,935,938,3.16,3,False,False
YW_WILTY_EP50_truth9,data/raw/dolos/videos/YW_WILTY_EP50_truth9.mp4,15:45,15:49,945,949,4.08,4,False,False
YW_WILTY_EP51_lie1,data/raw/dolos/videos/YW_WILTY_EP51_lie1.mp4,5:39,5:42,339,342,3.08,3,False,False
YW_WILTY_EP51_lie2,data/raw/dolos/videos/YW_WILTY_EP51_lie2.mp4,9:35,9:38,575,578,3.04,3,False,False
YW_WILTY_EP51_lie3,data/raw/dolos/videos/YW_WILTY_EP51_lie3.mp4,9:49,9:54,589,594,5.08,5,False,False
YW_WILTY_EP51_lie4,data/raw/dolos/videos/YW_WILTY_EP51_lie4.mp4,10:48,10:55,648,655,7.08,7,False,False
YW_WILTY_EP51_lie5,data/raw/dolos/videos/YW_WILTY_EP51_lie5.mp4,11:27,11:31,687,691,4.04,4,False,False
YW_WILTY_EP51_lie6,data/raw/dolos/videos/YW_WILTY_EP51_lie6.mp4,15:11,15:15,911,915,4.04,4,False,False
YW_WILTY_EP51_lie7,data/raw/dolos/videos/YW_WILTY_EP51_lie7.mp4,15:44,15:53,944,953,9.04,9,False,False
YW_WILTY_EP51_lie8,data/raw/dolos/videos/YW_WILTY_EP51_lie8.mp4,15:58,16:04,958,964,6.08,6,False,False
YW_WILTY_EP51_lie9,data/raw/dolos/videos/YW_WILTY_EP51_lie9.mp4,23:08,23:13,1388,1393,5.08,5,False,False
YW_WILTY_EP51_truth1,data/raw/dolos/videos/YW_WILTY_EP51_truth1.mp4,2:20,2:27,140,147,7.04,7,False,False
YW_WILTY_EP51_truth2,data/raw/dolos/videos/YW_WILTY_EP51_truth2.mp4,3:31,3:37,211,217,6.08,6,False,False
YW_WILTY_EP51_truth3,data/raw/dolos/videos/YW_WILTY_EP51_truth3.mp4,3:41,3:45,221,225,4.04,4,False,False
YW_WILTY_EP51_truth4,data/raw/dolos/videos/YW_WILTY_EP51_truth4.mp4,13:45,13:54,825,834,9.08,9,False,False
YW_WILTY_EP51_truth5,data/raw/dolos/videos/YW_WILTY_EP51_truth5.mp4,25:31,25:35,1531,1535,4.12,4,False,False
YW_WILTY_EP51_truth6,data/raw/dolos/videos/YW_WILTY_EP51_truth6.mp4,25:52,25:55,1552,1555,3.12,3,False,False
YW_WILTY_EP52_lie1,data/raw/dolos/videos/YW_WILTY_EP52_lie1.mp4,9:42,9:46,582,586,4.12,4,False,False
YW_WILTY_EP52_lie2,data/raw/dolos/videos/YW_WILTY_EP52_lie2.mp4,13:52,13:57,832,837,5.04,5,False,False
YW_WILTY_EP52_lie3,data/raw/dolos/videos/YW_WILTY_EP52_lie3.mp4,14:03,14:13,843,853,10.08,10,False,False
YW_WILTY_EP52_lie4,data/raw/dolos/videos/YW_WILTY_EP52_lie4.mp4,15:06,15:09,906,909,3.04,3,False,False
YW_WILTY_EP52_lie5,data/raw/dolos/videos/YW_WILTY_EP52_lie5.mp4,15:12,15:16,912,916,4.08,4,False,False
YW_WILTY_EP52_lie6,data/raw/dolos/videos/YW_WILTY_EP52_lie6.mp4,15:40,15:47,940,947,7.04,7,False,False
YW_WILTY_EP52_lie7,data/raw/dolos/videos/YW_WILTY_EP52_lie7.mp4,16:56,17:01,1016,1021,5.08,5,False,False
YW_WILTY_EP52_lie8,data/raw/dolos/videos/YW_WILTY_EP52_lie8.mp4,17:18,17:23,1038,1043,5.08,5,False,False
YW_WILTY_EP52_truth1,data/raw/dolos/videos/YW_WILTY_EP52_truth1.mp4,2:04,2:10,124,130,6.04,6,False,False
YW_WILTY_EP52_truth10,data/raw/dolos/videos/YW_WILTY_EP52_truth10.mp4,23:01,23:05,1381,1385,4.12,4,False,False
YW_WILTY_EP52_truth11,data/raw/dolos/videos/YW_WILTY_EP52_truth11.mp4,23:28,23:32,1408,1412,4.04,4,False,False
YW_WILTY_EP52_truth12,data/raw/dolos/videos/YW_WILTY_EP52_truth12.mp4,25:27,25:31,1527,1531,4.08,4,False,False
YW_WILTY_EP52_truth2,data/raw/dolos/videos/YW_WILTY_EP52_truth2.mp4,3:26,3:33,206,213,7.08,7,False,False
YW_WILTY_EP52_truth3,data/raw/dolos/videos/YW_WILTY_EP52_truth3.mp4,5:29,5:36,329,336,7.04,7,False,False
YW_WILTY_EP52_truth4,data/raw/dolos/videos/YW_WILTY_EP52_truth4.mp4,5:40,5:47,340,347,7.04,7,False,False
YW_WILTY_EP52_truth5,data/raw/dolos/videos/YW_WILTY_EP52_truth5.mp4,6:03,6:09,363,369,6.04,6,False,False
YW_WILTY_EP52_truth6,data/raw/dolos/videos/YW_WILTY_EP52_truth6.mp4,7,7:08,420,428,421.12,8,True,False
YW_WILTY_EP52_truth7,data/raw/dolos/videos/YW_WILTY_EP52_truth7.mp4,18:31,18:35,1111,1115,4.04,4,False,False
YW_WILTY_EP52_truth8,data/raw/dolos/videos/YW_WILTY_EP52_truth8.mp4,19:09,19:15,1149,1155,6.08,6,False,False
YW_WILTY_EP52_truth9,data/raw/dolos/videos/YW_WILTY_EP52_truth9.mp4,22:50,22:53,1370,1373,3.08,3,False,False
YW_WILTY_EP53_lie1,data/raw/dolos/videos/YW_WILTY_EP53_lie1.mp4,11:05,11:12,665,672,7.08,7,False,False
YW_WILTY_EP53_lie10,data/raw/dolos/videos/YW_WILTY_EP53_lie10.mp4,18:40,18:45,1120,1125,5.04,5,False,False
YW_WILTY_EP53_lie11,data/raw/dolos/videos/YW_WILTY_EP53_lie11.mp4,19:40,19:45,1180,1185,5.08,5,False,False
